1247527432912908288	Katosi Pohjois-Karjalan keskussairaalasta – poliisi pyytää apua Pentti Heiskasen löytämiseksi https://t.co/ezogcg4tHw
1247936165707165696	Varhaiskasvatuksen väkeä ilmeisesti siirretään vanhusten pariin töihin töiden vähetessä päiväkodeissa. Meitä ei ole testattu ja oireettomanakin voi kuulemma viirusta kantaa ja tartuttaa. Lisäksi kun niitä suojavarusteitakaan ei ole riittävästi. Meidät pitäisi testata! Miksi ei??
1245988435246137345	Mun pitäis olla kaks viikkoa karanteenissa tietoisena siitä, että tämä tuijottaa minua huoneen toisesta päästä aina kun istun alas. #youhadonejob https://t.co/AK0MsQb1I5
1250113505212145666	@mjlith Kiina taammikku: virus on vakava Suomi maaliskku: on flunssa 😏
1248663419361923072	Ilmeisesti kotona olisin turvassa, mutta 20 km päässä sijaitsevalla mökillä korona tulee ja vie hengen.
1247860279406292993	Keuhkot: *toimii huonosti* https://t.co/XW843QbrgQ: ota välittömästi yhteys päivystykseen Minä, entinen läheisriippuvainen: No pitäsköhän tuota nyt kuitenkaan, kun en halua mitenkään vaivaksi olla ja minun hoito on muilta pois 🧐 Luonnollisesti otin yhteyttä.
1248891448398950400	Neljä asiaa MS-taudista ja koronaviruksesta. https://t.co/c3LI9XRQpu #mstauti #mshoitajat #koronavirus #Elämässä #blogi
1246018041919528962	Olen aina tiennyt, että mun lapset on outoja. Mutta KUKA dippaa kirsikkatomaatteja KETSUPPIIN? No näköjään mun 4v. Oli kuulemma ihan parasta. #kotona #lastenjutut
1248263487501086720	Tästähän tämä outo tunne johtuu. Kuusi vuotta pääsiäinen on mennyt Espoonlahdessa vesipallon parissa ja nyt ollaankin kotona 😢
1249580647418658818	@iltalehti_fi Voisitteko tehdä jutun missä lukee: ”Tämä keuhkoista tiedetään ja kuusi kysymystä jotka ovat vielä auki” sekä ”Ensiksi tuli korona-oireet sitten alkoi tapahtua kun keuhkot kävivät taisteluun”
1246339854629244928	Yksi asia, joka todella on toisin nyt: ennen tätä poikkeustilaa mulla tuli satoja kilsoja viikossa auton mittariin töiden vuoksi. Kahden viime viikon aikana olen käynyt 2 x Järvenpäässä: yhteensä noin 30 km ajoa 2 viikossa. Kuinkas muilla? #poikkeustila
1251062632574042112	@kutrinet @lettipitko @lasleh @HUS_uutisoi Uloste oli myös lääkärin mielipide. Keuhkot on ok. Kuvattu kahdesti jo... Valkosolut koholla ja crp:t ok.
1247023176120492032	@Hellapoliisi E. Etätöissä kotona
1248979593299705857	@1441seppo Flunssa oli pienin tekijä.
1248132884176781318	@KonstaMunne Toivottavasti. Mul on ollu nyt aamusin vähän lämpöä ni ne haluu varmistaa että se ei johdu mistään vakavammasta, vaikka vointi on muuten sen verran hyvä että tuskin johtuu.
1250549963718787073	@katri_leikola @Tallella2 Parin ekan viikon oireet kyllä menisivät siihen - vaikkakin hyvin lievänä.
1246152303855521792	No fuxxxxing Notting Hill.Meillä puhuttiin tänään aamiaispöydässä vapun peruuntumisesta ja siitä, että rouva on sitten vappupäivän kotona. Mies tokaisi yksiselitteisesti: No fuxxxing Notting Hill.
1250011007495352321	@Sukkola sairastin Helmikuussa täysin samoilla oireilla 6 viikkoa oli kuulemma A-virus( olen elinsiirtopotilas) haju maku aistit sekaisin voimaa ei ole. keuhkot ahtaalla.
1247385355159994369	#Korona’n takia peruuntui kaksosten synttärit eikä toisia isovanhempia ole nähty kuukausiin. Eilen tuli paketti kaukaa Pohjois-Pohjanmaalta lapsille, sisältäen pääsiäisyllätyksiä. Otettiin videopuhelu ja avattiin paketti ”livenä”. Riemu oli molemmin puoleinen. #koronteeni https://t.co/BpfYWbM3zT
1250527547948965890	@1984_Nyt Itse en ole muuttanut yhtään mitään, kaupassa normaalisti, samoin kuntosalilla (missä käyn edelleen auki), ulkoilemassa, tavannut ystäviä. Toki käyttäydyn toisia kohtaan huomaavaisesti, pidän ns. turvavälit, ✋ pesun ynm, ei oireita eikä kenelläkään tuntemallani ihmisellä
1248869720499130370	Yöllä nousi kuume😱. Yleensä en sairasta mitään. Onkohan tämä koronaa? Pelottaa..
1250517629762240517	Olen kuukauden lomalla. Talo valmistumassa ja muutto 2 viikon päästä. Mielestäni tarpeellisin panostukseni on nyt keskittyä viinikaapin tyhjentämiseen, koska kevyempi muutto. #muuttotouhut #stayhome
1249701561254711296	Coronavirus keuhkokuume ehkäisyyn hoitoa....Kieli Kiina, että siitä myös..... https://t.co/B1qSWC0kZZ
1247531703242878977	@numskis Kyllä se siitä vielä helpottaa, onneksi ei ole niin pahoja oireita enää Linda-ihana. ❤️
1246811634602999809	@sezginiina Sama, mä oon vauvojen kanssa kotona ja käyn vaunulenkeillä. Mies käy töissä ja pakosti kaupassa harvoin. Me ei käydä missään, eikä kukaan käy meillä. Sisko kävi eilen vilkuttelemassa ikkunan takana.
1250470661157310465	Miten musta tuntuu että olen kuullut vastaavaa myös Suomen suunnalta @hilkkao
1245667258170593280	@iltasanomat Hengitysvaikeuksien takia. Keuhkot romahtaa.
1248139078450786304	Lentokapteenilta tukea läksyihin – Finnairin lomautetut työntekijät tarjoavat koululaisille apua netissä https://t.co/mDFcRSEgjO
1249685847491969024	Har inte ändå pratat så mycket om Jesus och påsken med barnet, men långfredagens konstverk blev ändå smått likt Golgata.. Ei ole kovin paljoa täällä kotona juteltu Jeesuksen pääsiäisestä, vaan silti nelivuotias tempaisi tällaisen pitkäperjantaina.. https://t.co/xl7L3TncCI
1250503200295333888	Ystäväni sai tänään tietää sairastuneensa #korona 'an. Hän on suojannut itseään työssään maskilla, käsineillä, käsienpesulla, käsidesillä. Asuu yksin ja pysynyt vapaa-ajan kotonaan. Hän on työssään #hoiva-alalla. #pikaistaparanemista #tsemppiähoitotyöhön
1247743985755422721	@JarnoAlander Kaksi viikkoa karanteenissa ja nyt vasta saikkua hakemaan. 🤷🏻‍♂️
1246806259132780546	Kohta vähän vatsajumppaa kotona! #liikunta #kotitreenit
1249865925089779712	lol ahdistus tuli takasin
1250076697262686209	Miksi kotona oleminen tulee näin julmetun kalliiksi? En ole ennen ostanut netistä kuin matkoja. Nyt on pariin päivään syntynyt 800 eurolla tarpeita, eikä loppua näy. Päästäkää mut maailmalle! Ei mihinkään reissuun saa menemään 800 e kahteen päivään. #korona
1248038524605038598	Tämä 5G-mobiiliverkkojen yhteys #COVID19 keuhkosairauteen puhuttaa nyt maailmalla paljon. Mitä mieltä olette? https://t.co/i2a5tP6nhp
1250871626620641283	@PetteriLeino @impi_waara Charter lennot ja 2 viikon karanteeni kaupan päälle
1250795948365799425	Musta tuntuu et tää tauti on joko mun elämäni kamalin flunssa, kurkunpääntulehdus tai korona. Nyt kuulemma testeihin pääsee lievilläkin oireilla, ja entiiä olisko mun hyvä käydä, kun oon päiväkodissa töissä. Soittelen varmaan huomenna terveyskeskukseen ja selvitän 🤨
1246623774470012928	Nousinko 03:07 todellakin vain yskimään, vai huhuiliko se suklaavanukas liian vastustamattomasti..? Pian söinkin jo makkaravoileipiä. Arvioisin seiskalta paistelevani pizzaa. Jos iskis rajusti #korona niin pelkillä paareilla ei pärjätä. Pelastuslaitos nosturilla ikkunasta! 😝
1246116753782059008	Kotona vietetään 90% ajasta.. Koiran kanssa ulkoilu ja kaupassa käynti ainoat miksi poistun kotoa.. Tää on ihan helppoa olla neljän seinän sisällä mutta tän vauvan syntymän odottaminen on pahempaa.. Tulis jo.. #äitiysloma #korona #huhtikuiset2020
1246144500071833602	@ToniEronen Mikäs se sitten oli? Suun tulehdus?
1247521202324701185	Oho. Piti ihan tarkistaa kalenterista, että karanteeni on kestänyt tasan 3 viikkoa. 😯 Tänä aikana olen käynyt kerran kaupassa, kun se oli vielä mahdollista tehdä yhdessä (nyt perheestä saa vain yksi käydä kaupassa tai liikkua autolla). Ja vaihdoin osoitetta karanteenin ajaksi.👜
1246310947557425154	Jo kolmas viikko kotona hengailua menossa enkä ole vieläkään tehnyt suursiivousta, lukenut yhtään kirjaa tai järjestellyt vaatekaappiani. Väärin suoritettu? #koronafi #laiskottelu
