ID 	Annotation	Text
1248586390562131970	0	Elämää päivystysyön jälkeen: Vedin sitten ketsupit salaatin päälle, kun ajatus oli osua makaronilaatikkoon. Käyhän se näinkin. #koronavirus
1249663711977123840	0	Tässä #korona jutussa on monta huonoa puolta jos on hyvääkin. Ei voi tilata pizzaa, ravintolat ovat kiinni. Vuorokausirytmi on aivan sekaisin. Tulee päivät nukuttua ja syötyä. Yöt taas valvottua elokuvia katsellen.
1248970268921528321	0	Oon viimeiset 3vko voinu ihan hyvin, mut nyt alko yhtäkkinen tuska: mitä tapahtuu sit ku #koronakriisi alkaa olla ohi, elämä asumisyksikössä palautuu ennalleen &amp; pitää alkaa suunnitelemaan sinne paluuta? Selviänkö kunnial vai tuleeko tuska taas seuraksi #masennus #yksinasuminen
1247020400577589250	0	Juha kertoo kuinka korona alkoi ahdistaa – naapurissa oli ennen tuttu brunssipaikka, nyt siinä on ruumishuone: ”Sinne ne roudaa ihmisiä…” https://t.co/90fo097k58
1245603265858830338	0	@JohannaKukka @herraportti @kajsundman Apua, luin ensin että nuolla...
1249624451379073024	0	Huomisen #finnair lento siis operoi #zurich Odotin viimeiseen asti peruutusta. Peruin nyt itse ✈ ja siis kärsin peruutuskulut #pysykotona
1250046977078972418	0	Ajoinpa pitkästä aikaa autolla eikä tullu juuri ollenkaan niitä vanhoja ”paniikkihäiriön” (en tiiä oikeen mitä se on) oireita.
1247905995566743554	1	mulla on päänsärky varmaa jokapv
1247837513139523584	0	Nämä oireet kielivät TIA-kohtauksesta ja ovat painava syy hakeutua hoitoon – joka kymmenes saa aivoinfarktin viikon kuluessa https://t.co/4u8IpDYv7c
1247990450914496514	0	APUA mä olin ihan jo tunkemas melatoniinin Zeldan kurkkuun ku piti antaa Inupekt forte 😂😂☠️☠️ valppa pysäytti mut https://t.co/gVTL6ynYbZ
1247043315662491654	0	@jallu48 @ilkkavaan En ole asiantuntija mutta voisko johtua sellainen kuume siitä, ettei elimistö tajua hyökätä tautia vastaan.
1246078863228223488	0	Ranskassa melkein kolmasosan #korona-tartunnan saaneista on kuollut.
1246733669135527936	0	@PakkalaHanna Kotona missä nytkin asun
1246022280276312066	0	Pitäisikö myös varoittaa viranomaisten holhouksesta. https://t.co/NBjJqtCCwR
1245778314607972355	0	Olen helpottunut, ystäväni piti aloittaa työt koronan takia perustetulla uudella osastolla, mutta osastolle ei ole tullutkaan potilaita ennustetusti ja tämä työmääräys on nyt peruttu. Teki mieli hypätä halaamaan, mutta hillitsin itseni koska #korona.
1246755166893768705	1	@MaijaIsokorpi @HeidiJuopperi Mulla kurkkukipua, mulla on kurkku kipeä. Nieleminen hankalaa. Tavallinen kurkkukipu. Eiks vaan? Ei mulla muuta
1245955179733757953	0	@miapetrakumpula @keronen_j @tiinakaho @lblumberg @MattiKahra @LiisaPietola @PiaBjorkbacka @LeilaKurki @vesavuorenkoski @kaisamirjam @kaisakosonen @Kari_Mokko @SariSiitonen @A_Ahokas @spietikainen @RistoMurto @PekkaLundmark Tsemppiä kaikille. Meillä 3. viikko Hollolassa kotona. Pitää ottaa ohjeet kirjaimellisesti!
1246540680119357443	0	@IT_Puuseppa Mulla iskee ihan normi flunssakin aina keuhkoihin. Alkaa flunssana, sit olenkin sairaalassa keuhkokuumeessa. Juurikaan en urheilemaan pysty enää vaikka aina tykännyt kun keuhkot tuntemattomasta syystä menneet huonoon kuntoon. Ei kiva tilanne tää korona 😅
1250361857598197761	1	Vanha ja sairas #isä joutui sit #sairaalaan mut kun tilanne tuli niin eipä mietityttänytkään enää #koronavirus vaan #hyvähoito ja sitä kyl saanut #akuutti24 #phhyky 🙌🏻🏥 #rankkojaaikoja 😓🙏🏻
1247531641532084224	1	Koitan olla reipas ja kokeilla pikku hiljaa kotona treenaamista..Kunto on ihan miinuksella et kauheesti ei alkuun pysty.. Kahtena päivänä koittanu jotain tehä ja piru kun ei pysty kävelee kunnolla.. Saati istua alas niinkun ennen tai nousta ylös... #apua #sattuu #parhaaniyritän
1247054385013800960	0	Pääministeri Boris Johnson yhä sairaalassa: #Koronavirus ja korkea kuume #korona #koronakriisi #Britannia #politiikka https://t.co/dc3mdtlYDH
1250465365727076353	0	Tehokkaimmin leviää virus, joka jättää osan kantajista oireettomiksi. HS Tiede. - Korona taitaa olla juuri sellainen virus. #korona
1246069101417517067	0	Jaa postaus ja auta ME-potilaita näkymään, kiitos. 🙏🏻 Moni ME-potilas on vuosien ajan neljän seinän sisällä. Heidän tilanne ei muutu normaaliksi, kun #Korona on ohi. Auta jakamalla postausta ja tietoa kyseisestä vakavasta #ME -taudista. ” #väsymysoireyhtymä ”
1246422423559385088	0	kiva ku ei oo mitää tekemist mun synttäreil ku kaikki pysyy kotona eikä paikat oo auki
1246708661000589312	0	Kiitos ihana Vilho ja muut junien ystävät 💚 #yhteisellämatkalla
1247115946533232640	0	Hei @THLorg miksi sivuillanne edelleen ohjeistetaan että töihin voi (koronan sairastanut) palata yhden oireettoman vuorokauden jälkeen, vaikka tiedetään, että koronan oireet usein aaltoilevat? Voi olla yksi oireeton vuorokausi, jota seuraa oireinen. #korona
1249801608315142144	0	@mattimolari Keuhkokuume voi olla myös kuumeeton. Tai "sahaava" kuume. Toivon, että olet terve.
1245735451111100419	0	Voisitkohan osallistua vaikka lukiovuosistani on hieman aikaa 🤔 #munoulu #etaeopiskelu #lukio #oulu
1247802425022377991	0	Hyvä ketju immuniteetista, jota ei ehkä tulekaan. #korona
1248954673924620289	0	@HKivimaki Toivotaan että olisi flunssa. Ei mikään mukava sekään, mutta luultavasti kuitenkin parempi kuin korona.
1248538176794304513	0	@SSiikanen En rynnännyt testeihin, työskentelen hoitoalalla. Flunssa ilman mitään hysteriaa.
1245619865349574659	0	@TiinaMalkamaki Kiitos Tiina. 💕 Kyllä me tämä kestetään. Ollaan vahvoja ja pystään kotona. Pidetään toisistamme huolta ja ollaan onnellisia siitä, että me olemme terveitä. 💕
1247410483843534848	0	Hallitus ilmoitti tänään rajaliikenteen uusista rajoituksista, jotka koskevat myös Suomen ja Viron välistä liikennettä.
1246905575755190274	0	@Hellapoliisi d) kotona työkyvyttömyyseläkkeellä. Arki ei ole muuttunut muuten kuin että kuntoutukset nyt etänä.
1247124256271499270	1	Kuumeessa. Oireet lieviä, mutta väkisin hiipii pieni paranoia päälle. Kattellaan mihin suuntaan menee. Saa laittaa ketjuun kaikkia tyhmiä meemejä ja kuvia jotta piristyisin. Kiitos. ❤️
